Name,Age,Overall,Club,Value(£),Age_Group,Overall_Group,Log_Value,Age_Rating,Cluster_Labels,playerId
O. Giroud,2.5588467541116637,2.318356490542225,AC Milan,1.308524594867818,36-40,81-90,1.3542155225621657,3.1116964256959045,2,1383
R. Orsolini,0.4035299769056588,1.5717201760566146,Bologna,0.9259229552014672,26-30,71-80,1.2340681602703494,0.9279613365035048,2,1384
F. Díaz,-0.889660089417944,1.0739626330662078,Liverpool Fútbol Club,0.2627467797797925,15-20,71-80,0.8979535780924094,-0.2697160526205742,0,1385
M. Name,0.8345933323468597,0.9495232473186058,Paris FC,-0.0688413079310448,26-30,71-80,0.5406870436727882,0.9662329823965676,0,1386
B. Yılmaz,2.774378431832264,1.6961595618042165,Fortuna Sittard,0.1097061239132522,36-40,71-80,0.7662121728728416,2.891071643488837,0,1387
O. Kukoč,-0.2430650562561425,1.447280790309013,AFC Richmond,1.1172237750346428,21-25,71-80,1.2980708881917178,0.3651430145467007,2,1388
22 Fei Nanduo,1.0501250100674602,1.6961595618042165,Guangzhou FC,0.9896898951458593,26-30,71-80,1.256411178234772,1.504287298187272,2,1389
N. Maupay,0.4035299769056588,1.5717201760566146,Brighton & Hove Albion,0.8621560152570755,26-30,71-80,1.2105788563968354,0.9279613365035048,2,1390
A. Yusuf,-0.458596733976743,0.8250838615710041,Royal Antwerp FC,0.0586925719577387,21-25,71-80,0.7122744990113009,-0.0400861772621981,0,1391
Dani García,1.912251720949862,1.447280790309013,Athletic Club de Bilbao,0.211733227824279,31-35,71-80,0.8581075033996222,2.0535979804171127,0,1392
T. Cleverley,1.912251720949862,1.1984020188138094,Watford,-0.0433345319532881,31-35,71-80,0.5805331096924548,1.909516489996171,0,1393
J. Kuchta,0.4035299769056588,1.6961595618042165,AC Sparta Praha,1.436058474756602,26-30,71-80,1.3881526043524384,0.9842431686991852,2,1394
L. Blessing,0.4035299769056588,0.8250838615710041,Los Angeles FC,-0.0688413079310448,26-30,71-80,0.5406870436727882,0.5902703433294224,0,1395
Kim Tae Hwan,1.912251720949862,1.0739626330662078,Ulsan Hyundai FC,-0.145361635864315,31-35,71-80,0.3948540783135038,1.8374757447857,0,1396
T. Abraham,0.1879982991850583,2.318356490542225,Roma,5.007007111642543,21-25,81-90,1.8912522731333288,1.0810479200757557,2,1397
Thierry Correia,-0.0275333785355421,1.5717201760566146,Valencia CF,1.053456835090251,21-25,71-80,1.2777146021410342,0.585767796753768,2,1398
Nani,2.5588467541116637,1.6961595618042165,Melbourne Victory,0.1989798398354007,36-40,71-80,0.8475796611700975,2.7177236003261416,0,1399
N. Estévez,0.6190616546262593,0.7006444758234023,Parma,-0.1326082478754366,26-30,61-70,0.4226165658590545,0.6893263679938199,0,1400
J. Larsson,0.4035299769056588,1.3228414045614112,FC Schalke 04,0.4795543755907246,26-30,71-80,1.036794993984082,0.815397672112144,0,1401
A. Smith,1.6967200432292615,1.3228414045614112,AFC Bournemouth,0.0459391839688603,31-35,71-80,0.6977354706463244,1.814963011907428,0,1402
Matheus Henrique,0.1879982991850583,1.3228414045614112,U.S. Sassuolo Calcio,0.4157874356463328,21-25,71-80,1.0001401563951309,0.64880344881293,0,1403
Zarraga,-0.0275333785355421,1.1984020188138094,Athletic Club de Bilbao,0.4157874356463328,21-25,71-80,1.0001401563951309,0.43042993989369,0,1404
Álex Baena,-0.6741284116973434,1.3228414045614112,Villarreal CF,0.7346221353682919,21-25,71-80,1.159644075349676,-0.0175734443839259,0,1405
R. Lod,1.2656566877880606,1.1984020188138094,Minnesota United FC,0.033185795979982,26-30,71-80,0.6827196689143086,1.4164876399620108,0,1406
Morata,1.2656566877880606,2.069477719047021,Atlético de Madrid,2.3287956339780878,26-30,81-90,1.573831720232371,1.8734961173909357,2,1407
C. Hudson-Odoi,-0.458596733976743,1.6961595618042165,Chelsea,2.3925625739224787,21-25,71-80,1.5846073009639967,0.2908509960484026,2,1408
Carles Gil,1.2656566877880606,2.069477719047021,New England Revolution,2.2650286940336954,26-30,81-90,1.5627964621307884,1.8734961173909357,2,1409
A. Ekdal,1.912251720949862,1.447280790309013,Spezia,0.211733227824279,31-35,71-80,0.8581075033996222,2.0535979804171127,0,1410
V. Aboubakar,1.481188365508661,1.447280790309013,Al Nassr,0.352020495701941,31-35,71-80,0.9602940799677192,1.7159069872430304,0,1411
E. Ünal,0.4035299769056588,1.8205989475518185,Getafe CF,2.201261754089304,26-30,71-80,1.5514887011776133,1.0405250008948657,2,1412
Ji Xiang,1.912251720949862,0.8250838615710041,Shandong Taishan,-0.2091285758087068,31-35,71-80,0.223266688023364,1.6933942543647582,0,1413
E. Dennis,0.1879982991850583,1.5717201760566146,Watford,1.053456835090251,21-25,71-80,1.2777146021410342,0.7568645666286363,2,1414
22 H. Behrens,1.6967200432292615,0.8250838615710041,F.C. Hansa Rostock,-0.1836217998309501,31-35,71-80,0.2997675508016162,1.5358051242168531,0,1415
J. Koundé,-0.0275333785355421,2.5672352620374284,FC Barcelona,6.983782249918689,21-25,81-90,2.035098581327176,1.0000020817139756,3,1416
O. Shukurov,0.6190616546262593,0.8250838615710041,Fatih Karagümrük S.K.,-0.0815946959199232,26-30,71-80,0.5193836276962382,0.7478594734773275,0,1417
17 M. Essien,2.1277833986704624,1.3228414045614112,Panathinaikos FC,-0.1581150238531933,31-35,71-80,0.3652992577569408,2.148151458505856,0,1418
P. Piatti,2.1277833986704624,1.3228414045614112,Estudiantes de La Plata,-0.0178277559755314,31-35,71-80,0.6171879384748512,2.148151458505856,0,1419
R. Yaremchuk,0.6190616546262593,1.5717201760566146,SL Benfica,0.9259229552014672,26-30,71-80,1.2340681602703494,1.099058106378373,2,1420
22 Fidalgo,0.1879982991850583,1.1984020188138094,Club América,0.2372400038020358,21-25,71-80,0.878463786735241,0.5947728899050768,0,1421
C. Cásseres Jr,-0.2430650562561425,0.9495232473186058,New York Red Bulls,0.1607196758687656,21-25,71-80,0.8144610677735873,0.1670309652179057,0,1422
R. Žulj,1.481188365508661,1.447280790309013,LASK Linz,0.352020495701941,31-35,71-80,0.9602940799677192,1.7159069872430304,0,1423
C. Lykogiannis,1.0501250100674602,1.1984020188138094,Bologna,0.0076790200022253,26-30,71-80,0.6511250102004904,1.252144689950624,0,1424
M. Wöber,0.1879982991850583,1.447280790309013,FC Red Bull Salzburg,0.6070882554795083,21-25,71-80,1.1023267385140263,0.7028340077207832,0,1425
19 S. Tshabalala,2.1277833986704624,1.5717201760566146,BB Erzurumspor,0.2499933917909141,31-35,71-80,0.8883123593181019,2.2967354955024524,0,1426
16 Mayke,-0.2430650562561425,1.3228414045614112,Cruzeiro,0.1479662878798873,21-25,71-80,0.8028670065477681,0.3156150022145019,0,1427
Óscar Gil,0.1879982991850583,1.5717201760566146,RCD Espanyol de Barcelona,0.9896898951458593,21-25,71-80,1.256411178234772,0.7568645666286363,2,1428
Cafú,1.2656566877880606,0.7006444758234023,Nottingham Forest,-0.1963751878198284,26-30,61-70,0.2631127366968006,1.1553399385740537,0,1429
D. Undav,0.4035299769056588,1.6961595618042165,Brighton & Hove Albion,1.436058474756602,26-30,71-80,1.3881526043524384,0.9842431686991852,2,1430
K. Laifis,1.2656566877880606,1.0739626330662078,Standard de Liège,-0.0943480839088015,26-30,71-80,0.4970406184544975,1.3512007146150211,0,1431
12 Raúl,2.343315076391063,2.193917104794623,FC Schalke 04,0.1989798398354007,31-35,81-90,0.8475796611700975,2.8505487243079477,0,1432
A. Milik,1.0501250100674602,1.94503833329942,Olympique de Marseille,1.9461939943117363,26-30,71-80,1.5032397961004018,1.6303586023055965,2,1433
Miranda,-0.2430650562561425,1.5717201760566146,Real Betis Balompié,1.691126234534169,21-25,71-80,1.449302109518281,0.4146710268788994,2,1434
R. Hatate,0.1879982991850583,1.0739626330662078,Celtic,0.2499933917909141,21-25,71-80,0.8883123593181019,0.5407423309972237,0,1435
A. Alvarado,-0.0275333785355421,1.0739626330662078,LDU Quito,0.2882535557575492,21-25,71-80,0.9166476422601344,0.378650654273664,0,1436
J. Ferreira,-0.458596733976743,1.3228414045614112,FC Dallas,0.8621560152570755,21-25,71-80,1.2105788563968354,0.149020778915288,0,1437
H. Maguire,1.2656566877880606,2.193917104794623,Manchester United,2.711397273644438,26-30,81-90,1.6349812267611334,1.938783042737925,2,1438
T. Monare,1.912251720949862,0.3273263185805971,Orlando Pirates,-0.2633304747614398,31-35,61-70,-0.0003698405319322,1.4052312735228747,0,1439
J. Dina Ebimbe,-0.458596733976743,0.9495232473186058,Paris Saint-Germain,0.1352128998910089,21-25,71-80,0.7909717675153952,0.0071905617821733,0,1440
S. Al Ghannam,1.0501250100674602,1.0739626330662078,Al Nassr,-0.0815946959199232,26-30,71-80,0.5193836276962382,1.189109037891462,0,1441
T. Xhaka,1.6967200432292615,0.8250838615710041,FC Basel 1893,-0.2091285758087068,31-35,71-80,0.223266688023364,1.5358051242168531,0,1442
14 J. Park,1.912251720949862,1.8205989475518185,PSV,0.173473063857644,31-35,71-80,0.8257688264929037,2.2697202160485257,0,1443
Aihen Muñoz,0.1879982991850583,1.447280790309013,Real Sociedad,0.7346221353682919,21-25,71-80,1.159644075349676,0.7028340077207832,0,1444
K. Jakić,0.4035299769056588,1.5717201760566146,Eintracht Frankfurt,0.7983890753126837,26-30,71-80,1.185819257737255,0.9279613365035048,0,1445
V. Pavlidis,-0.0275333785355421,1.5717201760566146,AZ Alkmaar,1.1809907149790346,21-25,71-80,1.3175606820376953,0.585767796753768,2,1446
J. Boga,0.4035299769056588,1.6961595618042165,Atalanta,1.436058474756602,26-30,71-80,1.3881526043524384,0.9842431686991852,2,1447
D. Díaz,2.774378431832264,1.447280790309013,Barcelona Sporting Club,-0.1198548598865583,36-40,71-80,0.4487917362743269,2.728979966765278,0,1448
S. Becker,0.8345933323468597,1.5717201760566146,1. FC Union Berlin,0.7983890753126837,26-30,71-80,1.185819257737255,1.2701548762532415,0,1449
K. Iheanacho,0.4035299769056588,1.6961595618042165,Leicester City,1.37229153481221,26-30,71-80,1.3714983675597678,0.9842431686991852,2,1450
L. O'Brien,-0.0275333785355421,1.1984020188138094,Nottingham Forest,0.4157874356463328,21-25,71-80,1.0001401563951309,0.43042993989369,0,1451
A. Forshaw,1.481188365508661,1.1984020188138094,Leeds United,-0.0305811439644097,31-35,71-80,0.5992271700440062,1.5808305899733974,0,1452
22 A. Sutormin,0.8345933323468597,1.0739626330662078,Manchester United,-0.3494158436863688,26-30,71-80,-6.147069907099549,1.0270173611679023,0,1453
A. Truffert,-0.6741284116973434,1.447280790309013,Stade Rennais FC,1.1809907149790346,21-25,71-80,1.3175606820376953,0.0274520213726183,2,1454
A. Trondsen,0.8345933323468597,0.5762050900758006,Trabzonspor,-0.1836217998309501,26-30,61-70,0.2997675508016162,0.783879846082563,0,1455
D. Brooks,0.1879982991850583,1.5717201760566146,AFC Bournemouth,0.9259229552014672,21-25,71-80,1.2340681602703494,0.7568645666286363,2,1456
S. Bendebka,1.2656566877880606,0.8250838615710041,Al Fateh,-0.145361635864315,26-30,71-80,0.3948540783135038,1.220626863921043,0,1457
21 D. Mbokani,2.343315076391063,1.6961595618042165,Royal Antwerp FC,0.2882535557575492,31-35,71-80,0.9166476422601344,2.544375557163446,0,1458
Jorge Miramón,2.1277833986704624,0.9495232473186058,CD Leganés,-0.2250703107948047,31-35,71-80,0.1680262312012753,1.9252754030109616,0,1459
Borja Iglesias,1.2656566877880606,2.193917104794623,Real Betis Balompié,2.902698093477613,26-30,81-90,1.6627437300203394,1.938783042737925,2,1460
F. Pardo,1.6967200432292615,1.1984020188138094,Independiente Medellín,-0.0305811439644097,31-35,71-80,0.5992271700440062,1.7451735399847843,0,1461
G. Reyna,-0.889660089417944,1.6961595618042165,Borussia Dortmund,2.5838633937556543,15-20,71-80,1.6154914320855518,-0.0558450902769886,2,1462
T. Wiesner,0.1879982991850583,1.1984020188138094,AC Sparta Praha,0.1352128998910089,21-25,71-80,0.7909717675153952,0.5947728899050768,0,1463
Rafael Tolói,1.6967200432292615,2.193917104794623,Atalanta,1.8824270543673445,31-35,81-90,1.4903391951940184,2.3034893153659337,2,1464
22 I. Reyes,-0.458596733976743,1.3228414045614112,Puebla FC,0.6708551954239,21-25,71-80,1.1318815743352797,0.149020778915288,0,1465
I. Balliu,1.481188365508661,1.447280790309013,Rayo Vallecano,0.2627467797797925,31-35,71-80,0.8979535780924094,1.7159069872430304,0,1466
G. Hachen,1.6967200432292615,0.8250838615710041,Club Atlético Independiente,-0.1836217998309501,31-35,71-80,0.2997675508016162,1.5358051242168531,0,1467
Vágner Corraldo,-0.2430650562561425,1.1984020188138094,Club Athletico Paranaense,0.0714459599466171,21-25,71-80,0.7263661010710948,0.2660869898823032,0,1468
M. Zárate,2.5588467541116637,1.1984020188138094,Platense,-0.1836217998309501,36-40,71-80,0.2997675508016162,2.402545340030332,0,1469
Moreto Cassamá,0.1879982991850583,0.9495232473186058,Stade de Reims,0.0969527359243738,21-25,71-80,0.7533115748740196,0.4867117720893704,0,1470
Benito,0.6190616546262593,0.9495232473186058,Unión Deportiva Las Palmas,-0.1071014718976799,26-30,71-80,0.4735513242218409,0.8063925789608352,0,1471
20 K. Honda,2.1277833986704624,1.447280790309013,Vitesse,0.1607196758687656,31-35,71-80,0.8144610677735873,2.222443477004154,0,1472
F. Mladenović,1.481188365508661,0.7006444758234023,Legia Warszawa,-0.1963751878198284,31-35,61-70,0.2631127366968006,1.3106777954341315,0,1473
J. Osorio,1.481188365508661,1.3228414045614112,Toronto FC,0.1607196758687656,31-35,71-80,0.8144610677735873,1.648368788608214,0,1474
22 Diego Rigonato,2.1277833986704624,0.7006444758234023,Deportivo Toluca,-0.2569537807670006,31-35,61-70,0.0323541073409972,1.7766913660143653,0,1475
P. Stojanović,0.6190616546262593,1.447280790309013,Empoli,0.5433213155351164,26-30,71-80,1.0707320732581955,1.0405250008948657,0,1476
A. Ademi,1.6967200432292615,1.3228414045614112,Dinamo Zagreb,0.0969527359243738,31-35,71-80,0.7533115748740196,1.814963011907428,0,1477
De Frutos,0.4035299769056588,1.6961595618042165,Levante Unión Deportiva,1.436058474756602,26-30,71-80,1.3881526043524384,0.9842431686991852,2,1478
22 N. Domínguez,1.6967200432292615,1.3228414045614112,Racing Club,0.0204324079911036,31-35,71-80,0.6671947612178916,1.814963011907428,0,1479
C. Coady,1.2656566877880606,1.94503833329942,Everton,1.4998254147009935,26-30,71-80,1.4042223598815715,1.8082091920439465,2,1480
C. Bassogog,0.6190616546262593,1.3228414045614112,Shanghai Shenhua FC,0.2499933917909141,26-30,71-80,0.8883123593181019,0.981991895411358,0,1481
J. Reine-Adélaïde,0.1879982991850583,1.3228414045614112,Olympique Lyonnais,0.7346221353682919,21-25,71-80,1.159644075349676,0.64880344881293,0,1482
Pozo,0.6190616546262593,1.1984020188138094,Rayo Vallecano,0.1607196758687656,26-30,71-80,0.8144610677735873,0.9234587899278504,0,1483
Sergi Canós,0.4035299769056588,1.0739626330662078,Brentford,0.0204324079911036,26-30,71-80,0.6671947612178916,0.7028340077207832,0,1484
A. Yarmolenko,1.912251720949862,1.447280790309013,Al Ain FC,0.2244866158131574,31-35,71-80,0.868398744815273,2.0535979804171127,0,1485
Walace,0.8345933323468597,1.3228414045614112,Udinese Calcio,0.2372400038020358,26-30,71-80,0.878463786735241,1.148586118710572,0,1486
Cucho Hernández,-0.0275333785355421,1.447280790309013,Columbus Crew,0.7346221353682919,21-25,71-80,1.159644075349676,0.533988511133742,0,1487
22 D. Rolán,1.0501250100674602,1.0739626330662078,Fútbol Club Juárez,-0.0433345319532881,26-30,71-80,0.5805331096924548,1.189109037891462,0,1488
21 Y. Aït Bennasser,-0.0275333785355421,1.1984020188138094,AS Monaco,0.1989798398354007,21-25,71-80,0.8475796611700975,0.43042993989369,0,1489
22 A. Ljajić,1.2656566877880606,1.3228414045614112,Beşiktaş JK,0.173473063857644,26-30,71-80,0.8257688264929037,1.481774565309,0,1490
André Ramalho,1.481188365508661,1.5717201760566146,PSV,0.4157874356463328,31-35,71-80,1.0001401563951309,1.7834451858778468,0,1491
P. Mpoku,1.481188365508661,0.8250838615710041,İttifak Holding Konyaspor,-0.1581150238531933,31-35,71-80,0.3652992577569408,1.378215994068948,0,1492
Diego Carlos,1.2656566877880606,2.4427958762898268,Aston Villa,3.5403674929215314,26-30,81-90,1.7447372663543632,2.0693568934319035,2,1493
22 P. Aquino,0.6190616546262593,1.5717201760566146,Club América,0.7983890753126837,26-30,71-80,1.185819257737255,1.099058106378373,0,1494
W. Hughes,0.8345933323468597,1.447280790309013,Crystal Palace,0.4795543755907246,26-30,71-80,1.036794993984082,1.2093704974819068,0,1495
22 L. Quiñones,1.481188365508661,1.5717201760566146,Tigres U.A.N.L.,0.5433213155351164,31-35,71-80,1.0707320732581955,1.7834451858778468,0,1496
K. Mitoma,0.4035299769056588,1.3228414045614112,Brighton & Hove Albion,0.352020495701941,26-30,71-80,0.9602940799677192,0.815397672112144,0,1497
J. Gouweleeuw,1.481188365508661,1.447280790309013,FC Augsburg,0.2372400038020358,31-35,71-80,0.878463786735241,1.7159069872430304,0,1498
A. Souquet,1.481188365508661,1.3228414045614112,Montpellier Hérault SC,0.1097061239132522,31-35,71-80,0.7662121728728416,1.648368788608214,0,1499
Gil Dias,0.4035299769056588,1.0739626330662078,SL Benfica,0.0076790200022253,26-30,71-80,0.6511250102004904,0.7028340077207832,0,1500
22 Iniesta,2.989910109552864,1.94503833329942,Vissel Kobe,0.352020495701941,36-40,71-80,0.9602940799677192,3.2310139099507467,0,1501
I. Marcone,1.912251720949862,1.5717201760566146,Club Atlético Independiente,0.2882535557575492,31-35,71-80,0.9166476422601344,2.125638725627584,0,1502
Ander Guevara,0.1879982991850583,1.5717201760566146,Real Sociedad,1.1172237750346428,21-25,71-80,1.2980708881917178,0.7568645666286363,2,1503
A. Hassan,1.0501250100674602,0.8250838615710041,Manchester United,-0.3494158436863688,26-30,71-80,-6.147069907099549,1.0630377337731378,0,1504
22 D. Didavi,1.6967200432292615,0.9495232473186058,VfB Stuttgart,-0.145361635864315,31-35,71-80,0.3948540783135038,1.6055945961394968,0,1505
H. Vetlesen,-0.2430650562561425,0.7006444758234023,FK Bodø/Glimt,0.0076790200022253,21-25,61-70,0.6511250102004904,0.0679749405535082,0,1506
22 D. Kaiser,1.912251720949862,0.7006444758234023,Hannover 96,-0.2091285758087068,31-35,61-70,0.223266688023364,1.6213535091542874,0,1507
22 M. Stiepermann,1.481188365508661,0.7006444758234023,SC Paderborn 07,-0.1836217998309501,31-35,61-70,0.2997675508016162,1.3106777954341315,0,1508
Choi Young Joon,1.481188365508661,1.0739626330662078,Jeju United FC,-0.0943480839088015,31-35,71-80,0.4970406184544975,1.513292391338581,0,1509
22 R. Ibarra,1.481188365508661,1.3228414045614112,Club Tijuana,0.173473063857644,31-35,71-80,0.8257688264929037,1.648368788608214,0,1510
J. Cifuentes,-0.0275333785355421,1.1984020188138094,Los Angeles FC,0.352020495701941,21-25,71-80,0.9602940799677192,0.43042993989369,0,1511
Y. Ayoub,1.0501250100674602,0.4517657043281988,Excelsior,-0.2218819637975851,26-30,61-70,0.1796202836205465,0.8739307775956516,0,1512
J. Guilavogui,1.6967200432292615,1.447280790309013,VfL Wolfsburg,0.1479662878798873,31-35,71-80,0.8028670065477681,1.8847524838300715,0,1513
22 Tomás Pina,2.1277833986704624,1.5717201760566146,Deportivo Alavés,0.1224595119021305,31-35,71-80,0.7787592850812314,2.2967354955024524,0,1514
M. Henriksen,1.2656566877880606,1.0739626330662078,Rosenborg BK,-0.0943480839088015,26-30,71-80,0.4970406184544975,1.3512007146150211,0,1515
